fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,texto_matricula
232,person,0.5474358201026917,3,506,275,555,421,N/A,N/A
232,car,0.5787032842636108,4,1429,323,1507,378,N/A,N/A
232,car,0.5989365577697754,5,1364,323,1397,357,N/A,N/A
232,car,0.5550639033317566,6,1344,322,1384,353,N/A,N/A
233,person,0.6924732327461243,3,507,273,558,420,N/A,N/A
233,car,0.5812950134277344,4,1429,323,1507,379,N/A,N/A
233,car,0.5941888093948364,5,1364,323,1398,357,N/A,N/A
233,car,0.541955828666687,6,1345,322,1384,353,N/A,N/A
234,person,0.6916646361351013,3,507,279,559,419,N/A,N/A
234,car,0.599117636680603,4,1429,323,1507,379,N/A,N/A
234,car,0.5989293456077576,5,1364,323,1398,357,N/A,N/A
234,car,0.5453663468360901,6,1344,322,1384,353,N/A,N/A
235,person,0.7113069891929626,3,507,278,562,419,N/A,N/A
235,car,0.6238480806350708,4,1429,323,1508,380,N/A,N/A
235,car,0.598583996295929,5,1364,323,1398,357,N/A,N/A
235,car,0.5459868311882019,6,1344,321,1384,353,N/A,N/A
236,person,0.7339062094688416,3,510,275,564,420,N/A,N/A
236,car,0.6170814037322998,4,1429,323,1507,380,N/A,N/A
236,car,0.6109606027603149,5,1364,322,1398,357,N/A,N/A
236,car,0.5460666418075562,6,1344,321,1383,353,N/A,N/A
237,person,0.7516195774078369,3,511,273,565,420,N/A,N/A
237,car,0.6378740072250366,4,1429,323,1508,380,N/A,N/A
237,car,0.6043005585670471,5,1364,322,1398,357,N/A,N/A
237,car,0.5461841225624084,6,1344,321,1383,353,N/A,N/A
238,person,0.6823230385780334,3,513,273,568,420,N/A,N/A
238,car,0.64527428150177,4,1429,323,1507,379,N/A,N/A
238,car,0.5941066145896912,5,1364,322,1398,357,N/A,N/A
238,car,0.5290786623954773,6,1345,321,1383,353,N/A,N/A
239,person,0.6668919920921326,3,517,272,571,420,N/A,N/A
239,car,0.654536783695221,4,1429,322,1508,380,N/A,N/A
239,car,0.5935196280479431,5,1364,322,1398,357,N/A,N/A
239,car,0.5365400910377502,6,1344,321,1384,353,N/A,N/A
240,person,0.6868293881416321,3,520,271,573,417,N/A,N/A
240,car,0.6680449843406677,4,1429,322,1508,380,N/A,N/A
240,car,0.5977168679237366,5,1364,322,1398,357,N/A,N/A
240,car,0.5442227721214294,6,1344,321,1384,353,N/A,N/A
240,car,0.6217471361160278,7,1299,319,1345,351,N/A,N/A
241,person,0.7456851601600647,3,524,270,576,417,N/A,N/A
241,car,0.6884275674819946,4,1429,322,1507,381,N/A,N/A
241,car,0.6237941384315491,5,1365,322,1399,357,N/A,N/A
241,car,0.5660802721977234,6,1344,321,1383,353,N/A,N/A
241,car,0.6406335234642029,7,1298,320,1346,351,N/A,N/A
242,person,0.767439067363739,3,526,267,579,415,N/A,N/A
242,car,0.6907942891120911,4,1429,322,1507,381,N/A,N/A
242,car,0.626347005367279,5,1365,322,1399,357,N/A,N/A
242,car,0.574120819568634,6,1344,321,1382,353,N/A,N/A
242,car,0.648314356803894,7,1298,320,1346,350,N/A,N/A
243,person,0.7733729481697083,3,530,269,582,415,N/A,N/A
243,car,0.6887431740760803,4,1430,322,1508,382,N/A,N/A
243,car,0.6328864693641663,5,1366,322,1399,357,N/A,N/A
243,car,0.5698273777961731,6,1344,321,1381,353,N/A,N/A
243,car,0.6453731060028076,7,1298,319,1346,350,N/A,N/A
244,person,0.7770865559577942,3,532,267,583,415,N/A,N/A
244,car,0.675247311592102,4,1430,322,1507,381,N/A,N/A
244,car,0.6322924494743347,5,1366,322,1399,357,N/A,N/A
244,car,0.5666024088859558,6,1344,321,1381,353,N/A,N/A
244,car,0.6486102342605591,7,1298,319,1346,350,N/A,N/A
245,person,0.7808935642242432,3,533,268,585,415,N/A,N/A
245,car,0.6698502898216248,4,1430,322,1507,380,N/A,N/A
245,car,0.6225900650024414,5,1366,322,1399,357,N/A,N/A
245,car,0.5627748966217041,6,1344,321,1381,353,N/A,N/A
245,car,0.6477504372596741,7,1298,319,1345,350,N/A,N/A
246,person,0.7667005658149719,3,533,271,589,414,N/A,N/A
246,car,0.6711252927780151,4,1431,322,1505,379,N/A,N/A
246,car,0.6174282431602478,5,1366,322,1399,357,N/A,N/A
246,car,0.5522738099098206,6,1343,321,1381,353,N/A,N/A
246,car,0.6276479959487915,7,1298,320,1346,350,N/A,N/A
247,person,0.7105828523635864,3,534,274,592,413,N/A,N/A
247,car,0.658609926700592,4,1431,322,1504,378,N/A,N/A
247,car,0.6231012344360352,5,1366,322,1399,357,N/A,N/A
247,car,0.5682865977287292,6,1344,321,1381,352,N/A,N/A
247,car,0.6155404448509216,7,1298,319,1346,350,N/A,N/A
248,person,0.6948937177658081,3,536,273,592,413,N/A,N/A
248,car,0.630480170249939,4,1431,322,1504,379,N/A,N/A
248,car,0.615318238735199,5,1366,322,1399,357,N/A,N/A
248,car,0.5552807450294495,6,1344,321,1381,353,N/A,N/A
248,car,0.6081159710884094,7,1299,319,1346,350,N/A,N/A
249,person,0.7369219660758972,3,538,275,594,413,N/A,N/A
249,car,0.6143615245819092,4,1431,322,1503,379,N/A,N/A
249,car,0.6221367716789246,5,1366,322,1399,357,N/A,N/A
249,car,0.5414828062057495,6,1344,321,1381,353,N/A,N/A
249,car,0.6190894842147827,7,1299,319,1345,350,N/A,N/A
250,person,0.7374951839447021,3,542,275,595,412,N/A,N/A
250,car,0.6261517405509949,4,1431,322,1504,379,N/A,N/A
250,car,0.624061107635498,5,1365,322,1399,357,N/A,N/A
250,car,0.5520656108856201,6,1344,321,1381,353,N/A,N/A
250,car,0.6183799505233765,7,1299,319,1345,350,N/A,N/A
251,person,0.7352555990219116,3,544,275,596,410,N/A,N/A
251,car,0.6292635798454285,4,1431,322,1504,378,N/A,N/A
251,car,0.6161441802978516,5,1365,322,1398,357,N/A,N/A
251,car,0.5464123487472534,6,1344,321,1381,353,N/A,N/A
251,car,0.6111932992935181,7,1298,319,1345,350,N/A,N/A
252,person,0.7418761849403381,3,548,274,597,409,N/A,N/A
252,car,0.6369441747665405,4,1432,322,1505,379,N/A,N/A
252,car,0.6241910457611084,5,1366,322,1399,357,N/A,N/A
252,car,0.5524605512619019,6,1344,321,1380,352,N/A,N/A
252,car,0.6144963502883911,7,1299,319,1345,349,N/A,N/A
253,person,0.7388758659362793,3,551,274,600,412,N/A,N/A
253,car,0.66361403465271,4,1432,322,1505,378,N/A,N/A
253,car,0.6120772361755371,5,1366,322,1399,357,N/A,N/A
253,car,0.5554807186126709,6,1344,321,1381,352,N/A,N/A
253,car,0.5838633179664612,7,1300,319,1346,349,N/A,N/A
254,person,0.7424907088279724,3,553,271,602,414,N/A,N/A
254,car,0.6988940834999084,4,1431,322,1506,379,N/A,N/A
254,car,0.615496039390564,5,1366,322,1399,357,N/A,N/A
254,car,0.5534582138061523,6,1344,321,1381,352,N/A,N/A
254,car,0.5683815479278564,7,1301,319,1346,349,N/A,N/A
255,person,0.7871654629707336,3,556,272,605,411,N/A,N/A
255,car,0.7046675086021423,4,1431,322,1508,380,N/A,N/A
255,car,0.6196447610855103,5,1365,322,1399,357,N/A,N/A
255,car,0.5637654066085815,6,1344,321,1382,352,N/A,N/A
255,car,0.5576874017715454,7,1301,319,1346,349,N/A,N/A
256,person,0.6793463230133057,3,557,274,606,412,N/A,N/A
256,car,0.7193771600723267,4,1431,322,1509,380,N/A,N/A
256,car,0.6197426915168762,5,1365,322,1399,356,N/A,N/A
256,car,0.5613827705383301,6,1344,321,1382,352,N/A,N/A
256,car,0.549652099609375,7,1301,319,1346,349,N/A,N/A
257,person,0.5093552470207214,3,560,275,606,411,N/A,N/A
257,car,0.73027104139328,4,1431,322,1510,380,N/A,N/A
257,car,0.6137235760688782,5,1365,322,1399,356,N/A,N/A
257,car,0.5699984431266785,6,1344,321,1382,352,N/A,N/A
257,car,0.5467619299888611,7,1301,319,1346,349,N/A,N/A
258,car,0.7354816198348999,4,1431,322,1510,380,N/A,N/A
258,car,0.6176847815513611,5,1365,322,1399,356,N/A,N/A
258,car,0.5713070631027222,6,1344,321,1382,352,N/A,N/A
258,car,0.5446455478668213,7,1301,319,1346,349,N/A,N/A
259,car,0.7268114686012268,4,1431,323,1510,380,N/A,N/A
259,car,0.6092155575752258,5,1366,322,1399,356,N/A,N/A
259,car,0.572067379951477,6,1344,321,1382,351,N/A,N/A
259,car,0.5564184784889221,7,1301,319,1346,348,N/A,N/A
260,car,0.7187798619270325,4,1431,323,1510,380,N/A,N/A
260,car,0.6083496809005737,5,1366,322,1399,356,N/A,N/A
260,car,0.5718725323677063,6,1343,321,1383,352,N/A,N/A
260,car,0.5764984488487244,7,1301,318,1346,348,N/A,N/A
261,car,0.724417507648468,4,1431,323,1511,379,N/A,N/A
261,car,0.623356282711029,5,1366,322,1398,356,N/A,N/A
261,car,0.5933977961540222,6,1343,321,1383,351,N/A,N/A
261,car,0.576372504234314,7,1301,318,1346,348,N/A,N/A
262,person,0.5648996829986572,3,569,281,617,411,N/A,N/A
262,car,0.7209398150444031,4,1431,323,1510,379,N/A,N/A
262,car,0.626181960105896,5,1365,322,1398,356,N/A,N/A
262,car,0.6031502485275269,6,1343,321,1384,352,N/A,N/A
262,car,0.593575656414032,7,1300,318,1346,348,N/A,N/A
263,person,0.4422937035560608,3,569,281,618,410,N/A,N/A
263,car,0.730735719203949,4,1431,323,1510,379,N/A,N/A
263,car,0.6218592524528503,5,1365,322,1398,356,N/A,N/A
263,car,0.5963045358657837,6,1343,321,1384,352,N/A,N/A
263,car,0.6007393002510071,7,1300,318,1346,348,N/A,N/A
264,person,0.6781558990478516,3,571,279,620,410,N/A,N/A
264,car,0.7054354548454285,4,1431,323,1509,379,N/A,N/A
264,car,0.623158872127533,5,1365,322,1398,356,N/A,N/A
264,car,0.5980735421180725,6,1343,321,1384,352,N/A,N/A
264,car,0.5970169901847839,7,1299,318,1346,348,N/A,N/A
265,person,0.7070943117141724,3,574,277,621,411,N/A,N/A
265,car,0.663642168045044,4,1430,323,1508,379,N/A,N/A
265,car,0.5652655959129333,5,1367,322,1399,357,N/A,N/A
265,car,0.5838986039161682,6,1343,321,1384,352,N/A,N/A
265,car,0.5673165917396545,7,1299,318,1345,348,N/A,N/A
266,person,0.7163638472557068,3,576,276,622,413,N/A,N/A
266,car,0.6512435078620911,4,1430,323,1506,379,N/A,N/A
266,car,0.5592340230941772,5,1368,322,1399,357,N/A,N/A
266,car,0.5847663879394531,6,1343,321,1383,352,N/A,N/A
266,car,0.5722556710243225,7,1299,318,1345,348,N/A,N/A
267,person,0.5627619028091431,3,577,278,624,410,N/A,N/A
267,car,0.6373832821846008,4,1430,323,1505,379,N/A,N/A
267,car,0.558069109916687,5,1368,322,1399,357,N/A,N/A
267,car,0.5736591815948486,6,1343,321,1383,352,N/A,N/A
267,car,0.5690066814422607,7,1299,318,1344,348,N/A,N/A
268,car,0.5851280689239502,4,1429,323,1504,378,N/A,N/A
268,car,0.5644622445106506,5,1368,322,1399,357,N/A,N/A
268,car,0.5520675182342529,6,1343,321,1382,352,N/A,N/A
268,car,0.5405133366584778,7,1299,319,1344,348,N/A,N/A
269,person,0.6843671202659607,3,583,276,625,408,N/A,N/A
269,car,0.5772310495376587,4,1429,324,1501,378,N/A,N/A
269,car,0.5497673153877258,5,1368,322,1399,357,N/A,N/A
269,car,0.5549493432044983,6,1343,321,1383,352,N/A,N/A
269,car,0.5205590128898621,7,1299,319,1344,348,N/A,N/A
270,person,0.7384531497955322,3,585,275,628,409,N/A,N/A
270,car,0.5719034671783447,4,1429,324,1499,378,N/A,N/A
270,car,0.5601505637168884,5,1368,322,1400,357,N/A,N/A
270,car,0.5495153665542603,6,1343,321,1383,352,N/A,N/A
270,car,0.5220961570739746,7,1299,319,1345,348,N/A,N/A
271,person,0.6376262903213501,3,586,277,630,408,N/A,N/A
271,car,0.5644926428794861,4,1429,324,1497,378,N/A,N/A
271,car,0.5673943161964417,5,1367,322,1400,357,N/A,N/A
271,car,0.5568423271179199,6,1343,321,1381,352,N/A,N/A
271,car,0.5362971425056458,7,1299,319,1345,348,N/A,N/A
272,car,0.5760653614997864,4,1430,323,1501,378,N/A,N/A
272,car,0.5649523735046387,5,1367,322,1400,357,N/A,N/A
272,car,0.5494120717048645,6,1343,321,1382,352,N/A,N/A
272,car,0.5370112657546997,7,1299,320,1345,348,N/A,N/A
273,car,0.572585940361023,4,1429,324,1499,378,N/A,N/A
273,car,0.5776739716529846,5,1367,322,1400,357,N/A,N/A
273,car,0.5621519684791565,6,1343,321,1381,352,N/A,N/A
273,car,0.5564366579055786,7,1299,320,1345,348,N/A,N/A
274,car,0.5638349652290344,4,1429,324,1499,378,N/A,N/A
274,car,0.5869075059890747,5,1367,322,1400,357,N/A,N/A
274,car,0.5766317248344421,6,1343,321,1383,352,N/A,N/A
274,car,0.5702835321426392,7,1299,319,1344,348,N/A,N/A
275,person,0.4122779667377472,3,594,281,637,401,N/A,N/A
275,car,0.5649271011352539,4,1429,323,1501,379,N/A,N/A
275,car,0.5856760144233704,5,1367,322,1400,357,N/A,N/A
275,car,0.5776854753494263,6,1343,321,1382,352,N/A,N/A
275,car,0.5805285573005676,7,1299,319,1344,348,N/A,N/A
276,person,0.4204099476337433,3,596,281,639,401,N/A,N/A
276,car,0.5785535573959351,4,1429,323,1502,379,N/A,N/A
276,car,0.5918976664543152,5,1366,322,1400,357,N/A,N/A
276,car,0.576021671295166,6,1343,321,1382,352,N/A,N/A
276,car,0.5817252993583679,7,1299,319,1344,348,N/A,N/A
277,person,0.5687426328659058,3,597,281,641,401,N/A,N/A
277,car,0.5574552416801453,4,1429,323,1503,379,N/A,N/A
277,car,0.5966305732727051,5,1365,322,1399,357,N/A,N/A
277,car,0.5841987133026123,6,1343,321,1383,352,N/A,N/A
277,car,0.5916322469711304,7,1299,319,1344,348,N/A,N/A
278,person,0.6912028789520264,3,599,277,644,403,N/A,N/A
278,car,0.5345130562782288,4,1428,323,1504,379,N/A,N/A
278,car,0.5957800149917603,5,1365,322,1400,357,N/A,N/A
278,car,0.557164192199707,6,1343,320,1381,352,N/A,N/A
278,car,0.5893926620483398,7,1299,319,1344,348,N/A,N/A
279,person,0.5386381149291992,3,602,278,647,403,N/A,N/A
279,car,0.5453604459762573,4,1428,323,1504,379,N/A,N/A
279,car,0.5864328145980835,5,1365,322,1400,357,N/A,N/A
279,car,0.5487760901451111,6,1342,320,1381,352,N/A,N/A
279,car,0.5952746868133545,7,1299,319,1345,348,N/A,N/A
280,person,0.5785873532295227,3,602,278,649,403,N/A,N/A
280,car,0.540886640548706,4,1428,323,1505,380,N/A,N/A
280,car,0.591528594493866,5,1365,322,1400,357,N/A,N/A
280,car,0.5489233732223511,6,1343,321,1381,352,N/A,N/A
280,car,0.5805725455284119,7,1299,319,1345,348,N/A,N/A
280,person,0.7763720154762268,8,0,297,53,508,N/A,N/A
281,person,0.717524528503418,3,604,276,653,401,N/A,N/A
281,car,0.536562979221344,4,1428,323,1506,381,N/A,N/A
281,car,0.5924977660179138,5,1365,322,1400,357,N/A,N/A
281,car,0.5368962287902832,6,1343,321,1380,352,N/A,N/A
281,car,0.5753951668739319,7,1299,319,1345,348,N/A,N/A
281,person,0.5600694417953491,8,0,287,53,507,N/A,N/A
282,person,0.6846458315849304,3,606,278,653,401,N/A,N/A
282,car,0.4963497221469879,4,1427,323,1506,380,N/A,N/A
282,car,0.5840721130371094,5,1365,322,1400,357,N/A,N/A
282,car,0.5311353802680969,6,1343,321,1381,352,N/A,N/A
282,car,0.5663049817085266,7,1299,319,1345,348,N/A,N/A
282,person,0.7641444802284241,8,0,284,55,508,N/A,N/A
283,person,0.7385079860687256,3,608,273,655,402,N/A,N/A
283,car,0.49086815118789673,4,1427,323,1506,381,N/A,N/A
283,car,0.5730838775634766,5,1365,322,1400,357,N/A,N/A
283,car,0.5155372619628906,6,1343,321,1381,352,N/A,N/A
283,car,0.5509729385375977,7,1299,319,1345,348,N/A,N/A
283,person,0.8118868470191956,8,0,269,58,508,N/A,N/A
284,person,0.733769416809082,3,610,268,659,402,N/A,N/A
284,car,0.5004794001579285,4,1427,323,1507,381,N/A,N/A
284,car,0.5696142911911011,5,1366,322,1399,357,N/A,N/A
284,car,0.5257343053817749,6,1343,321,1382,352,N/A,N/A
284,car,0.5420334339141846,7,1299,319,1345,348,N/A,N/A
284,person,0.8390495777130127,8,0,247,60,508,N/A,N/A
285,person,0.7013068199157715,3,612,268,659,401,N/A,N/A
285,car,0.4957350194454193,4,1427,323,1507,380,N/A,N/A
285,car,0.5778641104698181,5,1366,322,1400,357,N/A,N/A
285,car,0.5209947228431702,6,1343,321,1382,352,N/A,N/A
285,car,0.548065185546875,7,1299,319,1345,348,N/A,N/A
285,person,0.8226915597915649,8,0,237,62,508,N/A,N/A
286,person,0.6858178973197937,3,614,268,662,398,N/A,N/A
286,car,0.4733183979988098,4,1427,324,1507,380,N/A,N/A
286,car,0.5604631900787354,5,1366,322,1400,357,N/A,N/A
286,car,0.49186328053474426,6,1343,321,1382,352,N/A,N/A
286,car,0.5455008149147034,7,1299,319,1345,348,N/A,N/A
286,person,0.7915966510772705,8,0,232,64,507,N/A,N/A
287,person,0.6582053303718567,3,616,270,663,398,N/A,N/A
287,car,0.41812536120414734,4,1428,323,1508,379,N/A,N/A
287,car,0.5607722401618958,5,1367,322,1400,357,N/A,N/A
287,car,0.49310073256492615,6,1343,321,1382,352,N/A,N/A
287,car,0.5528767704963684,7,1299,319,1345,349,N/A,N/A
287,person,0.8271669745445251,8,0,232,69,507,N/A,N/A
288,person,0.6892299652099609,3,617,271,664,397,N/A,N/A
288,car,0.4463815689086914,4,1428,324,1507,379,N/A,N/A
288,car,0.5658036470413208,5,1367,322,1399,357,N/A,N/A
288,car,0.49895527958869934,6,1343,321,1384,352,N/A,N/A
288,car,0.5552178621292114,7,1300,319,1345,349,N/A,N/A
288,person,0.8175998330116272,8,0,233,74,507,N/A,N/A
289,person,0.7037371397018433,3,618,271,665,398,N/A,N/A
289,car,0.43706586956977844,4,1429,324,1508,378,N/A,N/A
289,car,0.5654965043067932,5,1367,322,1399,357,N/A,N/A
289,car,0.45740798115730286,6,1344,321,1382,352,N/A,N/A
289,car,0.5861971378326416,7,1300,319,1345,349,N/A,N/A
289,person,0.823340654373169,8,0,235,79,506,N/A,N/A
290,person,0.7127596139907837,3,619,273,665,399,N/A,N/A
290,car,0.4193134903907776,4,1429,323,1508,378,N/A,N/A
290,car,0.5546389222145081,5,1368,322,1398,357,N/A,N/A
290,car,0.4591081440448761,6,1344,321,1381,352,N/A,N/A
290,car,0.5829643607139587,7,1300,319,1344,349,N/A,N/A
290,person,0.818205714225769,8,0,237,88,505,N/A,N/A
291,person,0.6787365078926086,3,619,275,665,399,N/A,N/A
291,car,0.5535298585891724,5,1368,322,1398,357,N/A,N/A
291,car,0.4556458592414856,6,1343,321,1380,352,N/A,N/A
291,car,0.5950025916099548,7,1300,319,1344,349,N/A,N/A
291,person,0.8218303322792053,8,2,238,95,504,N/A,N/A
292,person,0.7576965093612671,3,621,276,667,400,N/A,N/A
292,car,0.41063520312309265,4,1430,324,1507,379,N/A,N/A
292,car,0.5509856343269348,5,1368,322,1399,357,N/A,N/A
292,car,0.4555455148220062,6,1343,321,1379,352,N/A,N/A
292,car,0.5954868793487549,7,1300,319,1344,349,N/A,N/A
292,person,0.7776506543159485,8,4,240,101,502,N/A,N/A
293,person,0.6829496622085571,3,622,278,668,401,N/A,N/A
293,car,0.43433845043182373,4,1430,324,1507,378,N/A,N/A
293,car,0.5701881051063538,5,1368,322,1399,357,N/A,N/A
293,car,0.4658666253089905,6,1343,321,1380,352,N/A,N/A
293,car,0.6025166511535645,7,1300,319,1344,349,N/A,N/A
293,person,0.8403958082199097,8,6,240,105,502,N/A,N/A
294,person,0.6735981702804565,3,624,277,668,401,N/A,N/A
294,car,0.4562612771987915,4,1430,324,1508,378,N/A,N/A
294,car,0.5594386458396912,5,1368,322,1399,357,N/A,N/A
294,car,0.47568824887275696,6,1343,321,1379,352,N/A,N/A
294,car,0.6042507886886597,7,1300,319,1344,349,N/A,N/A
294,person,0.838223934173584,8,7,239,109,502,N/A,N/A
295,person,0.6947384476661682,3,624,277,670,398,N/A,N/A
295,car,0.49280914664268494,4,1431,324,1509,378,N/A,N/A
295,car,0.56342613697052,5,1369,322,1399,357,N/A,N/A
295,car,0.47052645683288574,6,1343,320,1378,352,N/A,N/A
295,car,0.6091539859771729,7,1300,319,1344,348,N/A,N/A
295,person,0.8197647333145142,8,5,239,113,501,N/A,N/A
296,person,0.7145365476608276,3,624,278,672,398,N/A,N/A
296,car,0.47789302468299866,4,1431,324,1509,379,N/A,N/A
296,car,0.5639677047729492,5,1369,322,1399,357,N/A,N/A
296,car,0.4715409576892853,6,1343,320,1379,352,N/A,N/A
296,car,0.6166433095932007,7,1300,319,1344,348,N/A,N/A
296,person,0.811156690120697,8,9,237,114,500,N/A,N/A
297,person,0.6468912959098816,3,624,278,674,398,N/A,N/A
297,car,0.48551511764526367,4,1431,324,1510,379,N/A,N/A
297,car,0.5654428601264954,5,1369,322,1399,357,N/A,N/A
297,car,0.47823596000671387,6,1343,320,1378,352,N/A,N/A
297,car,0.6187724471092224,7,1300,319,1344,348,N/A,N/A
297,person,0.841618001461029,8,3,239,118,498,N/A,N/A
298,person,0.703895092010498,3,624,275,677,400,N/A,N/A
298,car,0.45906487107276917,4,1431,324,1510,379,N/A,N/A
298,car,0.5649219751358032,5,1369,322,1399,357,N/A,N/A
298,car,0.4864967465400696,6,1343,320,1379,352,N/A,N/A
298,car,0.6138951778411865,7,1300,319,1344,348,N/A,N/A
298,person,0.7956568002700806,8,1,239,123,495,N/A,N/A
299,person,0.6298877596855164,3,624,273,679,398,N/A,N/A
299,car,0.412151962518692,4,1431,324,1510,379,N/A,N/A
299,car,0.5721085667610168,5,1369,322,1399,357,N/A,N/A
299,car,0.485172301530838,6,1343,320,1378,351,N/A,N/A
299,car,0.6031169891357422,7,1300,319,1344,348,N/A,N/A
299,person,0.7910510897636414,8,3,239,127,494,N/A,N/A
300,person,0.6651580929756165,3,625,272,680,397,N/A,N/A
300,car,0.43526703119277954,4,1431,324,1509,379,N/A,N/A
300,car,0.5709548592567444,5,1369,322,1399,357,N/A,N/A
300,car,0.48651644587516785,6,1343,320,1377,351,N/A,N/A
300,car,0.597248375415802,7,1301,319,1344,348,N/A,N/A
300,person,0.7262290716171265,8,8,238,130,492,N/A,N/A
301,person,0.5980018973350525,3,632,274,680,396,N/A,N/A
301,car,0.421319842338562,4,1430,324,1509,378,N/A,N/A
301,car,0.5645803809165955,5,1369,323,1399,357,N/A,N/A
301,car,0.5057657361030579,6,1343,321,1380,352,N/A,N/A
301,car,0.5914889574050903,7,1301,319,1344,348,N/A,N/A
301,person,0.6575018167495728,8,13,241,131,491,N/A,N/A
302,person,0.4848957359790802,3,636,278,680,395,N/A,N/A
302,car,0.5669401288032532,5,1369,323,1399,357,N/A,N/A
302,car,0.5005189180374146,6,1343,321,1380,352,N/A,N/A
302,car,0.5941475033760071,7,1302,319,1344,348,N/A,N/A
302,person,0.6392672657966614,8,18,243,133,490,N/A,N/A
303,person,0.5914877653121948,3,638,279,681,395,N/A,N/A
303,car,0.493754118680954,4,1430,324,1509,379,N/A,N/A
303,car,0.5593670010566711,5,1369,323,1400,357,N/A,N/A
303,car,0.5236789584159851,6,1343,321,1381,352,N/A,N/A
303,car,0.5941996574401855,7,1302,319,1345,348,N/A,N/A
303,person,0.5137847065925598,8,28,243,129,493,N/A,N/A
304,person,0.5623022317886353,3,641,281,681,396,N/A,N/A
304,car,0.5021376609802246,4,1430,324,1509,379,N/A,N/A
304,car,0.5432276129722595,5,1369,323,1400,357,N/A,N/A
304,car,0.5111781358718872,6,1343,321,1381,353,N/A,N/A
304,car,0.5800490975379944,7,1302,319,1345,348,N/A,N/A
304,person,0.6739973425865173,8,40,243,161,493,N/A,N/A
305,car,0.4853331446647644,4,1430,324,1509,378,N/A,N/A
305,car,0.543158769607544,5,1370,323,1400,357,N/A,N/A
305,car,0.5023692846298218,6,1343,321,1379,353,N/A,N/A
305,car,0.5759481191635132,7,1302,319,1345,348,N/A,N/A
305,person,0.7884619832038879,8,45,245,176,493,N/A,N/A
306,person,0.6901308298110962,3,644,283,683,397,N/A,N/A
306,car,0.4768252968788147,4,1430,323,1509,378,N/A,N/A
306,car,0.5470049977302551,5,1369,323,1400,357,N/A,N/A
306,car,0.503921389579773,6,1343,321,1378,353,N/A,N/A
306,car,0.5663963556289673,7,1302,319,1345,348,N/A,N/A
306,person,0.8458147644996643,8,64,250,183,493,N/A,N/A
307,person,0.689288854598999,3,645,281,686,398,N/A,N/A
307,car,0.45966991782188416,4,1431,323,1509,378,N/A,N/A
307,car,0.547981858253479,5,1369,323,1400,357,N/A,N/A
307,car,0.5039710998535156,6,1343,321,1378,353,N/A,N/A
307,car,0.568365216255188,7,1302,319,1345,348,N/A,N/A
307,person,0.8327885866165161,8,71,250,187,493,N/A,N/A
308,person,0.651683509349823,3,647,280,688,400,N/A,N/A
308,car,0.44021886587142944,4,1431,323,1509,378,N/A,N/A
308,car,0.5502338409423828,5,1368,323,1400,357,N/A,N/A
308,car,0.4988660216331482,6,1343,321,1378,353,N/A,N/A
308,car,0.580134928226471,7,1301,319,1345,348,N/A,N/A
